model,location,initial_depth,shoe_ID,side,final_depth,final_initial,model_desc,model_name,ge_27_abrasion_volume,cm3,density,specific_gravity,shoe_sa_cm2,sa_error,tread_mass
REEBOK ENDLESS RUN,BALL,1.9075,R04,R,1.1066666666666667,-0.8008333333333333,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R05,R,0.8833333333333333,-1.0241666666666667,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R11,R,1.08,-0.8274999999999999,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R12,R,1.1866666666666668,-0.7208333333333332,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R51,R,1.9033333333333333,-0.004166666666666652,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R52,R,1.3666666666666667,-0.5408333333333333,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,BALL,1.9075,R53,R,1.4933333333333334,-0.41416666666666657,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L01,L,1.8166666666666667,-0.15666666666666673,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L02,L,1.81,-0.16333333333333333,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L03,L,1.4633333333333334,-0.51,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L04,L,1.5433333333333334,-0.42999999999999994,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L05,L,1.5133333333333334,-0.45999999999999996,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L11,L,1.54,-0.43333333333333335,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L12,L,1.48,-0.4933333333333334,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L51,L,1.97,-0.0033333333333334103,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L52,L,1.6033333333333333,-0.3700000000000001,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,L53,L,1.6133333333333333,-0.3600000000000001,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R01,R,1.9533333333333331,-0.02000000000000024,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R02,R,1.8633333333333333,-0.1100000000000001,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R03,R,1.54,-0.43333333333333335,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R04,R,1.5666666666666667,-0.40666666666666673,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R05,R,1.6533333333333333,-0.32000000000000006,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R11,R,1.5633333333333335,-0.4099999999999999,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R12,R,1.3866666666666667,-0.5866666666666667,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R51,R,1.9366666666666665,-0.03666666666666685,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R52,R,1.7933333333333334,-0.17999999999999994,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,HEEL,1.9733333333333334,R53,R,1.5133333333333334,-0.45999999999999996,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L01,L,1.9666666666666666,-0.24916666666666676,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L02,L,2.003333333333333,-0.21250000000000036,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L03,L,1.8933333333333333,-0.3225,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L04,L,1.8633333333333333,-0.35250000000000004,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L05,L,1.87,-0.3458333333333332,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L11,L,1.8366666666666667,-0.37916666666666665,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L12,L,1.8866666666666665,-0.32916666666666683,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L51,L,2.25,0.03416666666666668,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L52,L,1.92,-0.2958333333333334,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,L53,L,2.07,-0.14583333333333348,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R01,R,2.1366666666666667,-0.07916666666666661,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R02,R,2.4233333333333333,0.20750000000000002,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R03,R,2.1366666666666667,-0.07916666666666661,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R04,R,2.006666666666667,-0.2091666666666665,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R05,R,2.1266666666666665,-0.08916666666666684,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R11,R,1.7866666666666666,-0.4291666666666667,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R12,R,2.006666666666667,-0.2091666666666665,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R51,R,2.243333333333333,0.027499999999999858,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R52,R,1.9633333333333334,-0.25249999999999995,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,OUTER_ARCH,2.2158333333333333,R53,R,2.03,-0.18583333333333352,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L01,L,1.7366666666666666,-0.19333333333333336,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L02,L,1.6266666666666667,-0.30333333333333323,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L03,L,1.6400000000000001,-0.2899999999999998,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L04,L,1.6566666666666667,-0.2733333333333332,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L05,L,1.26,-0.6699999999999999,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L11,L,1.49,-0.43999999999999995,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L12,L,1.3666666666666667,-0.5633333333333332,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L51,L,2.05,0.11999999999999988,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L52,L,1.5533333333333335,-0.3766666666666665,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,L53,L,1.7133333333333334,-0.21666666666666656,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R01,R,1.3833333333333333,-0.5466666666666666,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R02,R,1.8166666666666667,-0.11333333333333329,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R03,R,1.56,-0.3699999999999999,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R04,R,1.5533333333333335,-0.3766666666666665,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R05,R,1.64,-0.29000000000000004,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R11,R,1.4033333333333333,-0.5266666666666666,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R12,R,1.41,-0.52,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R51,R,1.83,-0.09999999999999987,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R52,R,1.4633333333333334,-0.46666666666666656,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
REEBOK ENDLESS RUN,TIP,1.93,R53,R,1.8133333333333332,-0.1166666666666667,REEBOK ENDLESS ROAD D,REEBOK ENDLESS RUN,72.4,0.0724,1.1,1.12,NA,NA,NA
ULTRA BOOST STELLA,BALL,1.7283333333333333,L34,L,0.8300000000000001,-0.8983333333333332,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-6.529805333333334
ULTRA BOOST STELLA,BALL,1.7283333333333333,L36,L,1.5333333333333334,-0.19499999999999984,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-1.4174159999999993
ULTRA BOOST STELLA,BALL,1.7283333333333333,L37,L,1.76,0.03166666666666673,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.2301786666666672
ULTRA BOOST STELLA,BALL,1.7283333333333333,L38,L,1.6833333333333333,-0.04499999999999993,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.32709599999999955
ULTRA BOOST STELLA,BALL,1.7283333333333333,R34,R,1.24,-0.4883333333333333,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-3.5495973333333337
ULTRA BOOST STELLA,BALL,1.7283333333333333,R36,R,1.47,-0.2583333333333333,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-1.8777733333333335
ULTRA BOOST STELLA,BALL,1.7283333333333333,R37,R,1.7466666666666666,0.018333333333333313,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.13326133333333323
ULTRA BOOST STELLA,BALL,1.7283333333333333,R38,R,1.7366666666666666,0.008333333333333304,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.06057333333333313
ULTRA BOOST STELLA,HEEL,1.51,L34,L,0.8933333333333333,-0.6166666666666667,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-4.482426666666668
ULTRA BOOST STELLA,HEEL,1.51,L36,L,1.59,0.08000000000000007,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.5815040000000007
ULTRA BOOST STELLA,HEEL,1.51,L37,L,1.4266666666666667,-0.08333333333333326,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.605733333333333
ULTRA BOOST STELLA,HEEL,1.51,L38,L,1.5033333333333334,-0.006666666666666599,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.048458666666666185
ULTRA BOOST STELLA,HEEL,1.51,R34,R,1.2866666666666666,-0.22333333333333338,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-1.623365333333334
ULTRA BOOST STELLA,HEEL,1.51,R36,R,1.4833333333333334,-0.026666666666666616,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.19383466666666635
ULTRA BOOST STELLA,HEEL,1.51,R37,R,1.4966666666666666,-0.01333333333333342,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.09691733333333397
ULTRA BOOST STELLA,HEEL,1.51,R38,R,1.55,0.040000000000000036,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.29075200000000034
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,L34,L,1.5966666666666667,-0.08666666666666667,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.6299626666666669
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,L36,L,1.7633333333333334,0.08000000000000007,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.5815040000000007
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,L37,L,1.81,0.1266666666666667,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.9207146666666672
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,L38,L,1.9,0.21666666666666656,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,1.5749066666666662
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,R34,R,1.6633333333333333,-0.020000000000000018,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.14537600000000017
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,R36,R,1.7566666666666666,0.07333333333333325,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.5330453333333329
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,R37,R,1.8766666666666667,0.19333333333333336,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,1.405301333333334
ULTRA BOOST STELLA,OUTER_ARCH,1.6833333333333333,R38,R,1.8366666666666667,0.15333333333333332,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,1.1145493333333336
ULTRA BOOST STELLA,TIP,1.51,L34,L,1.1566666666666667,-0.3533333333333333,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-2.568309333333333
ULTRA BOOST STELLA,TIP,1.51,L36,L,1.28,-0.22999999999999998,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-1.6718240000000002
ULTRA BOOST STELLA,TIP,1.51,L37,L,1.5766666666666667,0.06666666666666665,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.48458666666666667
ULTRA BOOST STELLA,TIP,1.51,L38,L,1.65,0.1399999999999999,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,1.0176319999999996
ULTRA BOOST STELLA,TIP,1.51,R34,R,1.5966666666666667,0.08666666666666667,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.6299626666666669
ULTRA BOOST STELLA,TIP,1.51,R36,R,1.4233333333333333,-0.08666666666666667,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.6299626666666669
ULTRA BOOST STELLA,TIP,1.51,R37,R,1.5566666666666666,0.046666666666666634,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,0.3392106666666665
ULTRA BOOST STELLA,TIP,1.51,R38,R,1.4066666666666667,-0.10333333333333328,ULTRABOOST S.,ULTRA BOOST STELLA,184,0.184,1.15,1.12,64.9,NA,-0.7511093333333331
ADIDAS ULTRABOOST PARLEY,NA,NA,NA,NA,NA,NA,ULTRABOOST PARLEY,ADIDAS ULTRABOOST PARLEY,58,0.058,1.1,1.12,58.7593,(+/- 1E-06),NA
